original_image_id,file_name,height,width,timestamp,viewpoint,original_whale_id,original_encounter_id,image_id,date,whale_id,encounter_id,path,local_raw_path,local_final_path
3676,6218cc25.jpg,161,83,2019-08-28 10:50:45,top,979,1717,train0300,2019-08-28,whale192,whale192-000,images/train0300.jpg,data/raw/dataset_v2/images/6218cc25.jpg,data/final/public/images/train0300.jpg
0928,19787d87.jpg,352,114,2019-08-29 13:05:12,top,114,1785,train0301,2019-08-29,whale193,whale193-000,images/train0301.jpg,data/raw/dataset_v2/images/19787d87.jpg,data/final/public/images/train0301.jpg
4605,7a08bd2e.jpg,338,129,2019-08-05 18:17:08,top,102,1556,train0302,2019-08-05,whale115,whale115-001,images/train0302.jpg,data/raw/dataset_v2/images/7a08bd2e.jpg,data/final/public/images/train0302.jpg
5972,9ddcf89a.jpg,384,188,2019-08-29 13:18:20,top,653,1793,train0303,2019-08-29,whale082,whale082-000,images/train0303.jpg,data/raw/dataset_v2/images/9ddcf89a.jpg,data/final/public/images/train0303.jpg
0493,0db99cb1.jpg,200,972,2017-08-03 17:58:41,left,139,8,train0304,2017-08-03,whale062,whale062-002,images/train0304.jpg,data/raw/dataset_v2/images/0db99cb1.jpg,data/final/public/images/train0304.jpg
6408,aa2b814b.jpg,448,140,2019-08-26 11:51:02,top,196,1650,train0305,2019-08-26,whale194,whale194-000,images/train0305.jpg,data/raw/dataset_v2/images/aa2b814b.jpg,data/final/public/images/train0305.jpg
6659,b06c2937.jpg,323,100,2018-08-10 22:31:57,top,779,1236,train0306,2018-08-10,whale195,whale195-000,images/train0306.jpg,data/raw/dataset_v2/images/b06c2937.jpg,data/final/public/images/train0306.jpg
8453,de63d398.jpg,365,129,2017-08-07 21:26:08,top,145,657,train0307,2017-08-07,whale196,whale196-000,images/train0307.jpg,data/raw/dataset_v2/images/de63d398.jpg,data/final/public/images/train0307.jpg
4255,70e0bb06.jpg,283,138,2019-08-28 12:16:38,top,1030,1733,train0308,2019-08-28,whale197,whale197-000,images/train0308.jpg,data/raw/dataset_v2/images/70e0bb06.jpg,data/final/public/images/train0308.jpg
5970,9dbf1d73.jpg,387,151,2019-08-26 10:08:09,top,1094,1593,train0309,2019-08-26,whale198,whale198-000,images/train0309.jpg,data/raw/dataset_v2/images/9dbf1d73.jpg,data/final/public/images/train0309.jpg
2195,395d5e32.jpg,200,1191,2017-08-04 20:47:37,left,524,72,train0310,2017-08-04,whale199,whale199-000,images/train0310.jpg,data/raw/dataset_v2/images/395d5e32.jpg,data/final/public/images/train0310.jpg
3366,59b0a2c5.jpg,452,161,2017-08-07 20:18:25,top,221,716,train0311,2017-08-07,whale200,whale200-000,images/train0311.jpg,data/raw/dataset_v2/images/59b0a2c5.jpg,data/final/public/images/train0311.jpg
2815,4a4ea756.jpg,404,1909,2017-08-06 20:32:26,left,6,564,train0312,2017-08-06,whale064,whale064-003,images/train0312.jpg,data/raw/dataset_v2/images/4a4ea756.jpg,data/final/public/images/train0312.jpg
9277,f5408937.jpg,678,246,2018-08-10 22:46:55,top,615,1245,train0313,2018-08-10,whale015,whale015-001,images/train0313.jpg,data/raw/dataset_v2/images/f5408937.jpg,data/final/public/images/train0313.jpg
7838,cee9600d.jpg,367,133,2017-08-05 20:44:19,top,401,553,train0314,2017-08-05,whale201,whale201-000,images/train0314.jpg,data/raw/dataset_v2/images/cee9600d.jpg,data/final/public/images/train0314.jpg
3748,63c8dd30.jpg,394,153,2019-08-31 23:21:15,top,413,1992,train0315,2019-08-31,whale186,whale186-001,images/train0315.jpg,data/raw/dataset_v2/images/63c8dd30.jpg,data/final/public/images/train0315.jpg
3057,502ea104.jpg,481,242,2018-08-30 00:24:34,top,162,1466,train0316,2018-08-30,whale093,whale093-002,images/train0316.jpg,data/raw/dataset_v2/images/502ea104.jpg,data/final/public/images/train0316.jpg
8229,d8f978f6.jpg,388,149,2018-08-30 00:40:31,top,867,1464,train0317,2018-08-30,whale066,whale066-001,images/train0317.jpg,data/raw/dataset_v2/images/d8f978f6.jpg,data/final/public/images/train0317.jpg
0646,12327c2d.jpg,368,160,2017-08-04 19:47:50,top,453,300,train0318,2017-08-04,whale202,whale202-000,images/train0318.jpg,data/raw/dataset_v2/images/12327c2d.jpg,data/final/public/images/train0318.jpg
4227,70033fa0.jpg,341,110,2017-08-05 22:44:10,top,258,479,train0319,2017-08-05,whale169,whale169-001,images/train0319.jpg,data/raw/dataset_v2/images/70033fa0.jpg,data/final/public/images/train0319.jpg
6116,a1cc1aa8.jpg,537,173,2018-08-08 23:38:40,top,735,1151,train0320,2018-08-08,whale203,whale203-000,images/train0320.jpg,data/raw/dataset_v2/images/a1cc1aa8.jpg,data/final/public/images/train0320.jpg
1653,2b370baf.jpg,449,155,2018-08-10 22:42:38,top,780,1240,train0321,2018-08-10,whale204,whale204-000,images/train0321.jpg,data/raw/dataset_v2/images/2b370baf.jpg,data/final/public/images/train0321.jpg
4665,7b7a5f8c.jpg,540,194,2018-08-09 18:58:35,top,850,1161,train0322,2018-08-09,whale205,whale205-000,images/train0322.jpg,data/raw/dataset_v2/images/7b7a5f8c.jpg,data/final/public/images/train0322.jpg
5720,96c0b5d9.jpg,550,186,2017-08-07 20:36:38,top,633,646,train0323,2017-08-07,whale206,whale206-000,images/train0323.jpg,data/raw/dataset_v2/images/96c0b5d9.jpg,data/final/public/images/train0323.jpg
3189,5497d39f.jpg,531,225,2018-08-09 19:27:39,top,831,1166,train0324,2018-08-09,whale060,whale060-000,images/train0324.jpg,data/raw/dataset_v2/images/5497d39f.jpg,data/final/public/images/train0324.jpg
5920,9c5c6fe2.jpg,426,177,2018-08-08 19:52:08,top,682,1121,train0325,2018-08-08,whale159,whale159-001,images/train0325.jpg,data/raw/dataset_v2/images/9c5c6fe2.jpg,data/final/public/images/train0325.jpg
1389,24e5c9ce.jpg,130,63,2019-07-30 13:05:05,top,1038,1965,train0326,2019-07-30,whale207,whale207-000,images/train0326.jpg,data/raw/dataset_v2/images/24e5c9ce.jpg,data/final/public/images/train0326.jpg
6164,a3493b87.jpg,438,139,2019-08-31 21:21:26,top,664,1990,train0327,2019-08-31,whale208,whale208-000,images/train0327.jpg,data/raw/dataset_v2/images/a3493b87.jpg,data/final/public/images/train0327.jpg
6733,b23f03fd.jpg,375,125,2019-08-26 11:52:29,top,1077,1679,train0328,2019-08-26,whale170,whale170-001,images/train0328.jpg,data/raw/dataset_v2/images/b23f03fd.jpg,data/final/public/images/train0328.jpg
6965,b8649d64.jpg,849,3942,2017-08-07 21:56:31,left,152,603,train0329,2017-08-07,whale110,whale110-001,images/train0329.jpg,data/raw/dataset_v2/images/b8649d64.jpg,data/final/public/images/train0329.jpg
7893,d04bdf80.jpg,485,132,2019-08-31 20:53:28,top,97,1972,train0330,2019-08-31,whale013,whale013-000,images/train0330.jpg,data/raw/dataset_v2/images/d04bdf80.jpg,data/final/public/images/train0330.jpg
8469,deab64c5.jpg,415,144,2017-08-22 21:33:29,top,962,987,train0331,2017-08-22,whale209,whale209-000,images/train0331.jpg,data/raw/dataset_v2/images/deab64c5.jpg,data/final/public/images/train0331.jpg
9084,ef6e7f95.jpg,270,1406,2017-08-19 20:30:52,right,173,815,train0332,2017-08-19,whale028,whale028-001,images/train0332.jpg,data/raw/dataset_v2/images/ef6e7f95.jpg,data/final/public/images/train0332.jpg
2482,40cd5d95.jpg,532,191,2019-08-29 12:53:56,top,124,1770,train0333,2019-08-29,whale067,whale067-001,images/train0333.jpg,data/raw/dataset_v2/images/40cd5d95.jpg,data/final/public/images/train0333.jpg
3594,6019b677.jpg,389,184,2018-08-25 22:52:56,top,24,1336,train0334,2018-08-25,whale113,whale113-002,images/train0334.jpg,data/raw/dataset_v2/images/6019b677.jpg,data/final/public/images/train0334.jpg
1604,2a16d6c0.jpg,532,193,2018-08-10 22:14:58,top,287,1224,train0335,2018-08-10,whale055,whale055-001,images/train0335.jpg,data/raw/dataset_v2/images/2a16d6c0.jpg,data/final/public/images/train0335.jpg
5278,8bb44dec.jpg,472,158,2019-08-26 11:38:56,top,496,1668,train0336,2019-08-26,whale210,whale210-000,images/train0336.jpg,data/raw/dataset_v2/images/8bb44dec.jpg,data/final/public/images/train0336.jpg
5810,99b94fe4.jpg,490,203,2018-08-28 23:03:38,top,819,1416,train0337,2018-08-28,whale211,whale211-000,images/train0337.jpg,data/raw/dataset_v2/images/99b94fe4.jpg,data/final/public/images/train0337.jpg
0075,021101df.jpg,297,123,2017-08-22 22:22:45,top,736,989,train0338,2017-08-22,whale212,whale212-000,images/train0338.jpg,data/raw/dataset_v2/images/021101df.jpg,data/final/public/images/train0338.jpg
2655,45727d61.jpg,513,179,2017-08-24 21:15:43,top,352,1071,train0339,2017-08-24,whale140,whale140-000,images/train0339.jpg,data/raw/dataset_v2/images/45727d61.jpg,data/final/public/images/train0339.jpg
2270,3b02ace2.jpg,633,270,2018-08-10 23:10:57,top,615,1245,train0340,2018-08-10,whale015,whale015-001,images/train0340.jpg,data/raw/dataset_v2/images/3b02ace2.jpg,data/final/public/images/train0340.jpg
5697,9647647e.jpg,248,819,2017-08-05 22:33:24,left,411,342,train0341,2017-08-05,whale213,whale213-000,images/train0341.jpg,data/raw/dataset_v2/images/9647647e.jpg,data/final/public/images/train0341.jpg
5760,97e333e9.jpg,538,151,2018-08-10 22:11:41,top,771,1220,train0342,2018-08-10,whale214,whale214-000,images/train0342.jpg,data/raw/dataset_v2/images/97e333e9.jpg,data/final/public/images/train0342.jpg
2449,4008e450.jpg,229,1301,2017-08-19 22:12:26,left,28,778,train0343,2017-08-19,whale215,whale215-000,images/train0343.jpg,data/raw/dataset_v2/images/4008e450.jpg,data/final/public/images/train0343.jpg
8307,db1fdf02.jpg,445,176,2019-08-05 18:14:49,top,1061,1563,train0344,2019-08-05,whale216,whale216-000,images/train0344.jpg,data/raw/dataset_v2/images/db1fdf02.jpg,data/final/public/images/train0344.jpg
0640,12164c72.jpg,422,184,2017-08-05 21:40:57,top,366,422,train0345,2017-08-05,whale098,whale098-001,images/train0345.jpg,data/raw/dataset_v2/images/12164c72.jpg,data/final/public/images/train0345.jpg
2838,4ad8972a.jpg,542,197,2018-08-10 23:29:05,top,774,1226,train0346,2018-08-10,whale217,whale217-000,images/train0346.jpg,data/raw/dataset_v2/images/4ad8972a.jpg,data/final/public/images/train0346.jpg
3588,60030d6d.jpg,337,114,2019-08-26 09:36:12,top,40,1566,train0347,2019-08-26,whale008,whale008-001,images/train0347.jpg,data/raw/dataset_v2/images/60030d6d.jpg,data/final/public/images/train0347.jpg
9427,f949c2c4.jpg,437,166,2019-08-29 12:51:19,top,883,1765,train0348,2019-08-29,whale088,whale088-001,images/train0348.jpg,data/raw/dataset_v2/images/f949c2c4.jpg,data/final/public/images/train0348.jpg
8818,e898168b.jpg,691,245,2017-08-07 22:11:23,top,665,684,train0349,2017-08-07,whale218,whale218-000,images/train0349.jpg,data/raw/dataset_v2/images/e898168b.jpg,data/final/public/images/train0349.jpg
2901,4c90f650.jpg,482,210,2018-08-25 22:05:55,top,899,1334,train0350,2018-08-25,whale219,whale219-000,images/train0350.jpg,data/raw/dataset_v2/images/4c90f650.jpg,data/final/public/images/train0350.jpg
0649,1241a7ff.jpg,586,214,2019-09-01 00:12:06,top,97,2017,train0351,2019-09-01,whale013,whale013-002,images/train0351.jpg,data/raw/dataset_v2/images/1241a7ff.jpg,data/final/public/images/train0351.jpg
5259,8b38a672.jpg,287,112,2019-09-01 00:11:32,top,994,2013,train0352,2019-09-01,whale220,whale220-000,images/train0352.jpg,data/raw/dataset_v2/images/8b38a672.jpg,data/final/public/images/train0352.jpg
0119,02ff5db8.jpg,376,104,2017-08-07 20:06:21,top,681,707,train0353,2017-08-07,whale034,whale034-000,images/train0353.jpg,data/raw/dataset_v2/images/02ff5db8.jpg,data/final/public/images/train0353.jpg
2164,38a742b5.jpg,755,249,2017-08-07 20:37:59,top,139,644,train0354,2017-08-07,whale062,whale062-003,images/train0354.jpg,data/raw/dataset_v2/images/38a742b5.jpg,data/final/public/images/train0354.jpg
1995,33fc7d11.jpg,579,208,2018-08-25 22:22:48,top,173,1344,train0355,2018-08-25,whale028,whale028-000,images/train0355.jpg,data/raw/dataset_v2/images/33fc7d11.jpg,data/final/public/images/train0355.jpg
3773,646fe64c.jpg,317,118,2019-08-30 14:47:53,top,1149,1904,train0356,2019-08-30,whale125,whale125-000,images/train0356.jpg,data/raw/dataset_v2/images/646fe64c.jpg,data/final/public/images/train0356.jpg
8687,e45ca295.jpg,416,139,2018-08-30 00:39:51,top,867,1464,train0357,2018-08-30,whale066,whale066-001,images/train0357.jpg,data/raw/dataset_v2/images/e45ca295.jpg,data/final/public/images/train0357.jpg
1943,32b89b07.jpg,328,97,2018-08-12 01:35:54,top,511,1301,train0358,2018-08-12,whale069,whale069-002,images/train0358.jpg,data/raw/dataset_v2/images/32b89b07.jpg,data/final/public/images/train0358.jpg
9667,fffb215b.jpg,336,92,2019-08-26 09:44:41,top,1090,1584,train0359,2019-08-26,whale221,whale221-000,images/train0359.jpg,data/raw/dataset_v2/images/fffb215b.jpg,data/final/public/images/train0359.jpg
6751,b29a88e0.jpg,360,124,2019-08-29 13:33:25,top,1211,1803,train0360,2019-08-29,whale222,whale222-000,images/train0360.jpg,data/raw/dataset_v2/images/b29a88e0.jpg,data/final/public/images/train0360.jpg
1250,2136486f.jpg,166,987,2017-08-19 22:13:47,left,324,785,train0361,2017-08-19,whale223,whale223-000,images/train0361.jpg,data/raw/dataset_v2/images/2136486f.jpg,data/final/public/images/train0361.jpg
8771,e70688e5.jpg,474,192,2017-08-05 21:28:28,top,175,554,train0362,2017-08-05,whale189,whale189-001,images/train0362.jpg,data/raw/dataset_v2/images/e70688e5.jpg,data/final/public/images/train0362.jpg
5555,928a08ca.jpg,450,123,2017-08-05 22:58:45,top,438,496,train0363,2017-08-05,whale224,whale224-000,images/train0363.jpg,data/raw/dataset_v2/images/928a08ca.jpg,data/final/public/images/train0363.jpg
1164,1f183464.jpg,507,225,2017-08-19 22:17:48,top,335,917,train0364,2017-08-19,whale225,whale225-000,images/train0364.jpg,data/raw/dataset_v2/images/1f183464.jpg,data/final/public/images/train0364.jpg
1870,30dcf318.jpg,443,166,2019-08-29 14:54:51,top,873,1783,train0365,2019-08-29,whale075,whale075-001,images/train0365.jpg,data/raw/dataset_v2/images/30dcf318.jpg,data/final/public/images/train0365.jpg
5084,869befd7.jpg,740,300,2017-08-19 22:16:37,top,329,915,train0366,2017-08-19,whale226,whale226-000,images/train0366.jpg,data/raw/dataset_v2/images/869befd7.jpg,data/final/public/images/train0366.jpg
2904,4ca92d86.jpg,457,168,2018-08-10 21:55:06,top,767,1215,train0367,2018-08-10,whale227,whale227-000,images/train0367.jpg,data/raw/dataset_v2/images/4ca92d86.jpg,data/final/public/images/train0367.jpg
6459,ab69656e.jpg,434,173,2017-08-03 18:02:47,top,466,39,train0368,2017-08-03,whale006,whale006-001,images/train0368.jpg,data/raw/dataset_v2/images/ab69656e.jpg,data/final/public/images/train0368.jpg
7684,cab04ea4.jpg,709,220,2018-08-10 23:11:06,top,139,1212,train0369,2018-08-10,whale062,whale062-004,images/train0369.jpg,data/raw/dataset_v2/images/cab04ea4.jpg,data/final/public/images/train0369.jpg
2133,37e362ba.jpg,283,82,2019-08-29 13:22:19,top,867,1788,train0370,2019-08-29,whale066,whale066-000,images/train0370.jpg,data/raw/dataset_v2/images/37e362ba.jpg,data/final/public/images/train0370.jpg
3094,513a7e54.jpg,467,163,2019-08-29 13:18:38,top,615,1786,train0371,2019-08-29,whale015,whale015-000,images/train0371.jpg,data/raw/dataset_v2/images/513a7e54.jpg,data/final/public/images/train0371.jpg
8883,ea46b1a7.jpg,567,203,2018-08-12 00:43:09,top,921,1285,train0372,2018-08-12,whale228,whale228-000,images/train0372.jpg,data/raw/dataset_v2/images/ea46b1a7.jpg,data/final/public/images/train0372.jpg
0774,155b6c29.jpg,426,171,2018-08-09 19:00:06,top,76,1192,train0373,2018-08-09,whale229,whale229-000,images/train0373.jpg,data/raw/dataset_v2/images/155b6c29.jpg,data/final/public/images/train0373.jpg
4776,7ee58d45.jpg,166,81,2019-08-28 12:41:55,top,1129,1739,train0374,2019-08-28,whale045,whale045-000,images/train0374.jpg,data/raw/dataset_v2/images/7ee58d45.jpg,data/final/public/images/train0374.jpg
1192,1fbd7c7b.jpg,525,161,2018-08-29 23:32:25,top,875,1450,train0375,2018-08-29,whale230,whale230-000,images/train0375.jpg,data/raw/dataset_v2/images/1fbd7c7b.jpg,data/final/public/images/train0375.jpg
7041,ba2151ce.jpg,400,121,2017-08-03 18:39:26,top,681,20,train0376,2017-08-03,whale034,whale034-001,images/train0376.jpg,data/raw/dataset_v2/images/ba2151ce.jpg,data/final/public/images/train0376.jpg
3037,4fc3ccca.jpg,728,241,2017-08-07 20:37:37,top,383,650,train0377,2017-08-07,whale003,whale003-000,images/train0377.jpg,data/raw/dataset_v2/images/4fc3ccca.jpg,data/final/public/images/train0377.jpg
9108,f07a0bd0.jpg,701,259,2018-08-08 19:21:10,top,653,1112,train0378,2018-08-08,whale082,whale082-001,images/train0378.jpg,data/raw/dataset_v2/images/f07a0bd0.jpg,data/final/public/images/train0378.jpg
6572,ae1f145d.jpg,342,76,2019-08-29 12:52:59,top,508,1773,train0379,2019-08-29,whale009,whale009-000,images/train0379.jpg,data/raw/dataset_v2/images/ae1f145d.jpg,data/final/public/images/train0379.jpg
5174,88db4a96.jpg,749,260,2018-08-10 22:45:23,top,615,1245,train0380,2018-08-10,whale015,whale015-001,images/train0380.jpg,data/raw/dataset_v2/images/88db4a96.jpg,data/final/public/images/train0380.jpg
5868,9b04eb15.jpg,521,172,2019-09-01 00:23:05,top,1192,2028,train0381,2019-09-01,whale231,whale231-000,images/train0381.jpg,data/raw/dataset_v2/images/9b04eb15.jpg,data/final/public/images/train0381.jpg
0723,13edad62.jpg,634,226,2018-08-08 19:37:03,top,175,1105,train0382,2018-08-08,whale189,whale189-002,images/train0382.jpg,data/raw/dataset_v2/images/13edad62.jpg,data/final/public/images/train0382.jpg
3246,566bbcd1.jpg,415,86,2018-08-10 21:47:51,top,802,1214,train0383,2018-08-10,whale070,whale070-000,images/train0383.jpg,data/raw/dataset_v2/images/566bbcd1.jpg,data/final/public/images/train0383.jpg
2710,47474392.jpg,336,116,2019-08-28 12:06:46,top,1142,1734,train0384,2019-08-28,whale232,whale232-000,images/train0384.jpg,data/raw/dataset_v2/images/47474392.jpg,data/final/public/images/train0384.jpg
7924,d13da69e.jpg,325,130,2018-08-12 01:35:53,top,511,1301,train0385,2018-08-12,whale069,whale069-002,images/train0385.jpg,data/raw/dataset_v2/images/d13da69e.jpg,data/final/public/images/train0385.jpg
8904,ead1b74c.jpg,386,107,2019-08-29 13:07:48,top,1198,1784,train0386,2019-08-29,whale024,whale024-000,images/train0386.jpg,data/raw/dataset_v2/images/ead1b74c.jpg,data/final/public/images/train0386.jpg
2924,4d0045c2.jpg,594,197,2018-08-09 00:05:03,top,419,1134,train0387,2018-08-09,whale233,whale233-000,images/train0387.jpg,data/raw/dataset_v2/images/4d0045c2.jpg,data/final/public/images/train0387.jpg
9511,fbbb6763.jpg,497,166,2018-08-28 02:12:29,top,816,1384,train0388,2018-08-28,whale087,whale087-000,images/train0388.jpg,data/raw/dataset_v2/images/fbbb6763.jpg,data/final/public/images/train0388.jpg
1239,20d5e09d.jpg,485,132,2019-08-31 23:35:12,top,207,2000,train0389,2019-08-31,whale143,whale143-001,images/train0389.jpg,data/raw/dataset_v2/images/20d5e09d.jpg,data/final/public/images/train0389.jpg
0384,0ab3d24d.jpg,584,177,2018-08-25 22:05:40,top,783,1331,train0390,2018-08-25,whale026,whale026-001,images/train0390.jpg,data/raw/dataset_v2/images/0ab3d24d.jpg,data/final/public/images/train0390.jpg
5457,8ff8265a.jpg,418,191,2018-08-29 02:54:33,top,854,1438,train0391,2018-08-29,whale234,whale234-000,images/train0391.jpg,data/raw/dataset_v2/images/8ff8265a.jpg,data/final/public/images/train0391.jpg
5824,9a22d36e.jpg,440,151,2019-08-05 17:50:55,top,989,1545,train0392,2019-08-05,whale235,whale235-000,images/train0392.jpg,data/raw/dataset_v2/images/9a22d36e.jpg,data/final/public/images/train0392.jpg
8020,d39c78e5.jpg,401,2291,2017-08-07 19:59:17,left,589,623,train0393,2017-08-07,whale129,whale129-001,images/train0393.jpg,data/raw/dataset_v2/images/d39c78e5.jpg,data/final/public/images/train0393.jpg
8597,e20eec8f.jpg,128,810,2017-08-04 20:47:55,left,517,76,train0394,2017-08-04,whale236,whale236-000,images/train0394.jpg,data/raw/dataset_v2/images/e20eec8f.jpg,data/final/public/images/train0394.jpg
9568,fd813144.jpg,328,1705,2017-08-19 22:12:46,left,93,783,train0395,2017-08-19,whale118,whale118-001,images/train0395.jpg,data/raw/dataset_v2/images/fd813144.jpg,data/final/public/images/train0395.jpg
5416,8ef46895.jpg,551,170,2019-08-28 12:44:02,top,874,1748,train0396,2019-08-28,whale053,whale053-000,images/train0396.jpg,data/raw/dataset_v2/images/8ef46895.jpg,data/final/public/images/train0396.jpg
2059,35ef1b64.jpg,419,106,2019-08-29 14:00:53,top,1198,1784,train0397,2019-08-29,whale024,whale024-000,images/train0397.jpg,data/raw/dataset_v2/images/35ef1b64.jpg,data/final/public/images/train0397.jpg
7733,cbe1d601.jpg,241,103,2018-08-09 19:27:45,top,839,1185,train0398,2018-08-09,whale237,whale237-000,images/train0398.jpg,data/raw/dataset_v2/images/cbe1d601.jpg,data/final/public/images/train0398.jpg
8697,e4d6f8ba.jpg,421,151,2019-08-31 21:05:54,top,328,1969,train0399,2019-08-31,whale126,whale126-000,images/train0399.jpg,data/raw/dataset_v2/images/e4d6f8ba.jpg,data/final/public/images/train0399.jpg
1830,2fbc1f1d.jpg,638,228,2017-08-22 23:26:45,top,39,1006,train0400,2017-08-22,whale027,whale027-001,images/train0400.jpg,data/raw/dataset_v2/images/2fbc1f1d.jpg,data/final/public/images/train0400.jpg
9068,ef24b473.jpg,387,137,2019-08-28 12:42:03,top,848,1738,train0401,2019-08-28,whale108,whale108-001,images/train0401.jpg,data/raw/dataset_v2/images/ef24b473.jpg,data/final/public/images/train0401.jpg
5747,97a2fd96.jpg,599,199,2018-08-25 22:20:22,top,122,1341,train0402,2018-08-25,whale153,whale153-000,images/train0402.jpg,data/raw/dataset_v2/images/97a2fd96.jpg,data/final/public/images/train0402.jpg
1406,25638e7c.jpg,401,126,2017-08-07 20:34:45,top,60,649,train0403,2017-08-07,whale238,whale238-000,images/train0403.jpg,data/raw/dataset_v2/images/25638e7c.jpg,data/final/public/images/train0403.jpg
2125,37b1d218.jpg,506,172,2018-08-30 00:13:14,top,872,1478,train0404,2018-08-30,whale133,whale133-000,images/train0404.jpg,data/raw/dataset_v2/images/37b1d218.jpg,data/final/public/images/train0404.jpg
8216,d89c7b4e.jpg,306,112,2017-08-04 20:42:47,top,364,290,train0405,2017-08-04,whale239,whale239-000,images/train0405.jpg,data/raw/dataset_v2/images/d89c7b4e.jpg,data/final/public/images/train0405.jpg
0299,0851dd58.jpg,613,194,2018-08-09 18:58:52,top,850,1161,train0406,2018-08-09,whale205,whale205-000,images/train0406.jpg,data/raw/dataset_v2/images/0851dd58.jpg,data/final/public/images/train0406.jpg
3779,64982d04.jpg,588,166,2018-08-09 21:48:30,top,754,1200,train0407,2018-08-09,whale240,whale240-000,images/train0407.jpg,data/raw/dataset_v2/images/64982d04.jpg,data/final/public/images/train0407.jpg
8433,de0b2413.jpg,343,101,2018-08-30 00:40:06,top,881,1490,train0408,2018-08-30,whale241,whale241-000,images/train0408.jpg,data/raw/dataset_v2/images/de0b2413.jpg,data/final/public/images/train0408.jpg
5460,90120cc9.jpg,637,2688,2017-08-05 21:26:27,right,124,393,train0409,2017-08-05,whale067,whale067-002,images/train0409.jpg,data/raw/dataset_v2/images/90120cc9.jpg,data/final/public/images/train0409.jpg
9063,ef074a73.jpg,682,252,2017-08-19 20:28:55,top,77,968,train0410,2017-08-19,whale242,whale242-000,images/train0410.jpg,data/raw/dataset_v2/images/ef074a73.jpg,data/final/public/images/train0410.jpg
0226,06543791.jpg,465,178,2019-08-26 11:06:13,top,665,1637,train0411,2019-08-26,whale218,whale218-001,images/train0411.jpg,data/raw/dataset_v2/images/06543791.jpg,data/final/public/images/train0411.jpg
1179,1f7e3177.jpg,317,96,2018-08-30 00:40:14,top,144,1454,train0412,2018-08-30,whale059,whale059-000,images/train0412.jpg,data/raw/dataset_v2/images/1f7e3177.jpg,data/final/public/images/train0412.jpg
6149,a2f089da.jpg,516,170,2018-08-12 01:33:38,top,665,1303,train0413,2018-08-12,whale218,whale218-002,images/train0413.jpg,data/raw/dataset_v2/images/a2f089da.jpg,data/final/public/images/train0413.jpg
1184,1fa2f9fe.jpg,328,1486,2017-08-07 20:36:37,right,633,575,train0414,2017-08-07,whale206,whale206-001,images/train0414.jpg,data/raw/dataset_v2/images/1fa2f9fe.jpg,data/final/public/images/train0414.jpg
0941,19d103f8.jpg,512,91,2019-08-29 12:51:49,top,1237,1774,train0415,2019-08-29,whale243,whale243-000,images/train0415.jpg,data/raw/dataset_v2/images/19d103f8.jpg,data/final/public/images/train0415.jpg
7801,cd7f7dd6.jpg,492,2575,2017-08-07 21:25:49,right,262,597,train0416,2017-08-07,whale244,whale244-000,images/train0416.jpg,data/raw/dataset_v2/images/cd7f7dd6.jpg,data/final/public/images/train0416.jpg
1953,32cbc759.jpg,443,163,2018-08-25 23:33:01,top,916,1365,train0417,2018-08-25,whale145,whale145-000,images/train0417.jpg,data/raw/dataset_v2/images/32cbc759.jpg,data/final/public/images/train0417.jpg
3011,4f154293.jpg,688,239,2018-08-12 00:25:06,top,919,1282,train0418,2018-08-12,whale120,whale120-000,images/train0418.jpg,data/raw/dataset_v2/images/4f154293.jpg,data/final/public/images/train0418.jpg
2166,38acd8ee.jpg,322,116,2017-08-07 20:34:38,top,60,649,train0419,2017-08-07,whale238,whale238-000,images/train0419.jpg,data/raw/dataset_v2/images/38acd8ee.jpg,data/final/public/images/train0419.jpg
9448,f9c236bc.jpg,199,95,2019-08-29 14:54:57,top,1219,1817,train0420,2019-08-29,whale040,whale040-000,images/train0420.jpg,data/raw/dataset_v2/images/f9c236bc.jpg,data/final/public/images/train0420.jpg
2135,380a915c.jpg,392,140,2019-08-30 15:08:11,top,1146,1908,train0421,2019-08-30,whale049,whale049-000,images/train0421.jpg,data/raw/dataset_v2/images/380a915c.jpg,data/final/public/images/train0421.jpg
8922,eb4c9468.jpg,528,213,2018-08-08 23:38:48,top,735,1151,train0422,2018-08-08,whale203,whale203-000,images/train0422.jpg,data/raw/dataset_v2/images/eb4c9468.jpg,data/final/public/images/train0422.jpg
6583,ae738d4c.jpg,707,200,2017-08-07 22:14:06,top,188,678,train0423,2017-08-07,whale065,whale065-001,images/train0423.jpg,data/raw/dataset_v2/images/ae738d4c.jpg,data/final/public/images/train0423.jpg
1496,2771e027.jpg,722,226,2017-08-19 19:58:04,top,144,942,train0424,2017-08-19,whale059,whale059-001,images/train0424.jpg,data/raw/dataset_v2/images/2771e027.jpg,data/final/public/images/train0424.jpg
8635,e2fe6e3b.jpg,385,147,2019-08-29 13:18:01,top,653,1793,train0425,2019-08-29,whale082,whale082-000,images/train0425.jpg,data/raw/dataset_v2/images/e2fe6e3b.jpg,data/final/public/images/train0425.jpg
5016,84f5d7d9.jpg,515,192,2017-08-04 21:20:39,top,296,272,train0426,2017-08-04,whale245,whale245-000,images/train0426.jpg,data/raw/dataset_v2/images/84f5d7d9.jpg,data/final/public/images/train0426.jpg
